Ranger Serial Number:,,,,,,,,
UTC time,Local time,LocationID,PM1 (ug/m3),PM2.5 (ug/m3),PMrsp (ug/m3),PM10 (ug/m3),TSP (ug/m3),Status(f:fail a:aging w:warming-up z:zerocal c:spancal)
4/2/2024 14:57,4/3/2024 1:57,18,0.9,1.2,1.5,1.7,1.9,
4/2/2024 14:58,4/3/2024 1:58,18,1,1.2,1.6,1.8,2,
4/2/2024 14:59,4/3/2024 1:59,18,1,1.2,1.5,1.8,2,
4/2/2024 15:00,4/3/2024 2:00,18,1,1.3,1.6,1.8,2,
4/2/2024 15:01,4/3/2024 2:01,18,1,1.3,1.6,1.8,2,
4/2/2024 15:02,4/3/2024 2:02,18,1.1,1.4,1.6,1.9,2,
4/2/2024 15:03,4/3/2024 2:03,18,1.1,1.4,1.7,2,2.1,
4/2/2024 15:04,4/3/2024 2:04,18,1.2,1.5,1.8,2,2.2,
4/2/2024 15:05,4/3/2024 2:05,18,1.3,1.5,1.7,2.1,2.4,
4/2/2024 15:06,4/3/2024 2:06,18,1.3,1.5,1.7,1.9,2.2,
4/2/2024 15:07,4/3/2024 2:07,18,1.1,1.4,1.8,2,2.3,
4/2/2024 15:08,4/3/2024 2:08,18,0.9,1.2,1.5,1.8,2,
4/2/2024 15:09,4/3/2024 2:09,18,0.9,1.1,1.6,1.9,2.1,
4/2/2024 15:10,4/3/2024 2:10,18,0.8,1.2,1.5,1.8,2,
4/2/2024 15:11,4/3/2024 2:11,18,0.9,1.2,1.5,1.8,2.1,
4/2/2024 15:12,4/3/2024 2:12,18,0.9,1.2,1.5,2,2.3,
4/2/2024 15:13,4/3/2024 2:13,18,0.8,1.2,1.6,2.1,2.4,
4/2/2024 15:14,4/3/2024 2:14,18,0.8,1.2,1.6,2,2.2,
4/2/2024 15:15,4/3/2024 2:15,18,0.9,1.3,1.7,2.1,2.4,
4/2/2024 15:16,4/3/2024 2:16,18,1,1.3,1.7,2.1,2.3,
4/2/2024 15:17,4/3/2024 2:17,18,1,1.4,1.7,2,2.2,
4/2/2024 15:18,4/3/2024 2:18,18,1.2,1.5,1.9,2.3,2.6,
4/2/2024 15:19,4/3/2024 2:19,18,1.2,1.5,1.8,2.2,2.5,
4/2/2024 15:20,4/3/2024 2:20,18,1.3,1.6,1.9,2.3,2.7,
4/2/2024 15:21,4/3/2024 2:21,18,1.3,1.6,1.9,2.3,2.6,
4/2/2024 15:22,4/3/2024 2:22,18,1.3,1.7,1.9,2.3,2.6,
4/2/2024 15:23,4/3/2024 2:23,18,1.3,1.7,1.8,2.2,2.5,
4/2/2024 15:24,4/3/2024 2:24,18,1.4,1.7,1.9,2.3,2.6,
4/2/2024 15:25,4/3/2024 2:25,18,1.4,1.8,2.1,2.5,2.8,
4/2/2024 15:26,4/3/2024 2:26,18,1.4,1.8,2.3,2.6,2.9,
4/2/2024 15:27,4/3/2024 2:27,18,1.3,1.7,2.1,2.5,2.9,
4/2/2024 15:28,4/3/2024 2:28,18,1.3,1.7,2.1,3,3.7,
4/2/2024 15:29,4/3/2024 2:29,18,1.3,1.8,2.2,3.1,3.8,
4/2/2024 15:30,4/3/2024 2:30,18,1.3,1.8,2.2,3.1,3.7,
4/2/2024 15:31,4/3/2024 2:31,18,1.3,1.7,2.1,3,3.7,
4/2/2024 15:32,4/3/2024 2:32,18,1.4,1.9,2.3,3.1,3.7,
4/2/2024 15:33,4/3/2024 2:33,18,1.3,1.9,2.2,2.9,3.4,
4/2/2024 15:34,4/3/2024 2:34,18,1.3,1.8,2.3,2.9,3.4,
4/2/2024 15:35,4/3/2024 2:35,18,1.3,1.8,2.2,3,3.5,
4/2/2024 15:36,4/3/2024 2:36,18,1.3,1.7,2.1,2.6,3,
4/2/2024 15:37,4/3/2024 2:37,18,1.3,1.7,2.2,2.7,3.2,
4/2/2024 15:38,4/3/2024 2:38,18,1.2,1.7,2.2,2.8,3.2,
4/2/2024 15:39,4/3/2024 2:39,18,1.2,1.7,2.1,2.7,3.2,
4/2/2024 15:40,4/3/2024 2:40,18,1.2,1.6,2,2.5,3,
4/2/2024 15:41,4/3/2024 2:41,18,1.1,1.6,2.1,2.7,3.2,
4/2/2024 15:42,4/3/2024 2:42,18,1.2,1.7,2.2,2.8,3.3,
4/2/2024 15:43,4/3/2024 2:43,18,1.1,1.6,2.1,2.7,3.1,
4/2/2024 15:44,4/3/2024 2:44,18,1.1,1.6,2.2,2.8,3.3,
4/2/2024 15:45,4/3/2024 2:45,18,1.1,1.6,2.1,2.7,3.2,
4/2/2024 15:46,4/3/2024 2:46,18,1.1,1.6,2.1,2.8,3.3,
4/2/2024 15:47,4/3/2024 2:47,18,1,1.5,2.1,2.5,2.9,
4/2/2024 15:48,4/3/2024 2:48,18,1,1.5,2,2.5,2.9,
4/2/2024 15:49,4/3/2024 2:49,18,1,1.6,2.2,2.7,3,
4/2/2024 15:50,4/3/2024 2:50,18,1,1.6,2.1,2.6,2.9,
4/2/2024 15:51,4/3/2024 2:51,18,1,1.6,2,2.6,3.1,
4/2/2024 15:52,4/3/2024 2:52,18,1,1.5,2.2,2.8,3.3,
4/2/2024 15:53,4/3/2024 2:53,18,1,1.6,2.1,2.6,3,
4/2/2024 15:54,4/3/2024 2:54,18,1,1.6,2,2.5,2.9,
4/2/2024 15:55,4/3/2024 2:55,18,1,1.5,2,2.4,2.8,
4/2/2024 15:56,4/3/2024 2:56,18,1,1.6,2.2,2.6,2.9,
4/2/2024 15:57,4/3/2024 2:57,18,1,1.5,2.1,2.5,2.9,
4/2/2024 15:58,4/3/2024 2:58,18,1,1.5,1.9,2.6,3.1,
4/2/2024 15:59,4/3/2024 2:59,18,1,1.5,2,2.5,2.9,
4/2/2024 16:00,4/3/2024 3:00,18,1,1.5,2.1,2.6,3.1,
4/2/2024 16:01,4/3/2024 3:01,18,1,1.6,2,2.5,2.8,
4/2/2024 16:02,4/3/2024 3:02,18,1,1.6,2.1,2.5,2.8,
4/2/2024 16:03,4/3/2024 3:03,18,1,1.6,1.9,2.4,2.8,
4/2/2024 16:04,4/3/2024 3:04,18,1,1.5,1.9,2.5,3,
4/2/2024 16:05,4/3/2024 3:05,18,1,1.6,2.1,2.8,3.3,
4/2/2024 16:06,4/3/2024 3:06,18,1,1.6,2.1,2.7,3.2,
4/2/2024 16:07,4/3/2024 3:07,18,1,1.4,1.9,2.4,2.8,
4/2/2024 16:08,4/3/2024 3:08,18,1,1.5,2,2.6,3,
4/2/2024 16:09,4/3/2024 3:09,18,1,1.5,1.9,2.5,2.9,
4/2/2024 16:10,4/3/2024 3:10,18,1,1.5,2,2.3,2.6,
4/2/2024 16:11,4/3/2024 3:11,18,1.1,1.6,2.2,2.8,3.2,
4/2/2024 16:12,4/3/2024 3:12,18,1,1.6,2.1,2.6,3,
4/2/2024 16:13,4/3/2024 3:13,18,1.1,1.6,2,2.4,2.8,
4/2/2024 16:14,4/3/2024 3:14,18,1.1,1.7,2.2,2.7,3.1,
4/2/2024 16:15,4/3/2024 3:15,18,1.1,1.7,2.1,2.6,3,
4/2/2024 16:16,4/3/2024 3:16,18,1.1,1.6,2.1,2.7,3.2,
4/2/2024 16:17,4/3/2024 3:17,18,1.2,1.7,2.1,2.6,2.9,
4/2/2024 16:18,4/3/2024 3:18,18,1.1,1.6,2.1,2.5,2.8,
4/2/2024 16:19,4/3/2024 3:19,18,1.2,1.7,2.1,2.5,2.9,
4/2/2024 16:20,4/3/2024 3:20,18,1.2,1.8,2.1,2.6,2.9,
4/2/2024 16:21,4/3/2024 3:21,18,1.3,1.8,2.3,2.8,3.2,
4/2/2024 16:22,4/3/2024 3:22,18,1.3,1.9,2.3,2.9,3.3,
4/2/2024 16:23,4/3/2024 3:23,18,1.4,1.9,2.5,3.1,3.5,
4/2/2024 16:24,4/3/2024 3:24,18,1.5,2.1,2.8,3.4,3.8,
4/2/2024 16:25,4/3/2024 3:25,18,1.6,2.2,2.7,3.4,3.9,
4/2/2024 16:26,4/3/2024 3:26,18,1.6,2.2,2.7,3.1,3.5,
4/2/2024 16:27,4/3/2024 3:27,18,1.7,2.2,2.6,3.1,3.6,
4/2/2024 16:28,4/3/2024 3:28,18,1.7,2.2,2.6,3.2,3.6,
4/2/2024 16:29,4/3/2024 3:29,18,1.8,2.3,2.8,3.2,3.5,
4/2/2024 16:30,4/3/2024 3:30,18,1.9,2.4,2.9,3.5,4,
4/2/2024 16:31,4/3/2024 3:31,18,2,2.5,3.1,3.6,4.1,
4/2/2024 16:32,4/3/2024 3:32,18,2.1,2.6,3.1,3.6,4,
4/2/2024 16:33,4/3/2024 3:33,18,2.2,2.8,3.5,4.2,4.8,
4/2/2024 16:34,4/3/2024 3:34,18,2.3,2.9,3.4,3.9,4.2,
4/2/2024 16:35,4/3/2024 3:35,18,2.3,2.9,3.5,4.1,4.6,
4/2/2024 16:36,4/3/2024 3:36,18,2.3,2.9,3.4,3.9,4.3,
4/2/2024 16:37,4/3/2024 3:37,18,2.4,3,3.5,4.1,4.5,
4/2/2024 16:38,4/3/2024 3:38,18,2.4,2.9,3.4,3.9,4.3,
4/2/2024 16:39,4/3/2024 3:39,18,2.4,3,3.5,4.1,4.6,
4/2/2024 16:40,4/3/2024 3:40,18,2.4,2.9,3.4,3.9,4.3,
4/2/2024 16:41,4/3/2024 3:41,18,2.2,2.7,3.4,3.9,4.3,
4/2/2024 16:42,4/3/2024 3:42,18,2.2,2.6,3,3.4,3.7,
4/2/2024 16:43,4/3/2024 3:43,18,2,2.5,2.9,3.3,3.7,
4/2/2024 16:44,4/3/2024 3:44,18,1.9,2.4,2.8,3.3,3.7,
4/2/2024 16:45,4/3/2024 3:45,18,1.7,2.3,2.8,3.3,3.8,
4/2/2024 16:46,4/3/2024 3:46,18,1.6,2,2.6,3.1,3.6,
4/2/2024 16:47,4/3/2024 3:47,18,1.5,2,2.4,3,3.5,
4/2/2024 16:48,4/3/2024 3:48,18,1.4,1.9,2.4,3,3.4,
4/2/2024 16:49,4/3/2024 3:49,18,1.3,1.9,2.3,2.7,3.1,
4/2/2024 16:50,4/3/2024 3:50,18,1.3,1.8,2.3,2.7,3.1,
4/2/2024 16:51,4/3/2024 3:51,18,1.2,1.7,2.3,2.9,3.3,
4/2/2024 16:52,4/3/2024 3:52,18,1.2,1.7,2.2,2.7,3,
4/2/2024 16:53,4/3/2024 3:53,18,1.2,1.6,2,2.5,2.8,
4/2/2024 16:54,4/3/2024 3:54,18,1.1,1.6,2.1,2.5,2.9,
4/2/2024 16:55,4/3/2024 3:55,18,1.1,1.7,2,2.4,2.6,
4/2/2024 16:56,4/3/2024 3:56,18,1.1,1.6,2,2.5,2.9,
4/2/2024 16:57,4/3/2024 3:57,18,1,1.6,2.1,2.7,3.2,
4/2/2024 16:58,4/3/2024 3:58,18,1,1.6,2,2.6,3,
4/2/2024 16:59,4/3/2024 3:59,18,1,1.5,1.9,2.4,2.7,
4/2/2024 17:00,4/3/2024 4:00,18,1,1.5,2,2.4,2.8,
4/2/2024 17:01,4/3/2024 4:01,18,1,1.5,1.9,2.3,2.7,
4/2/2024 17:02,4/3/2024 4:02,18,1,1.5,2,2.4,2.7,
4/2/2024 17:03,4/3/2024 4:03,18,1.1,1.6,2.1,2.5,2.9,
4/2/2024 17:04,4/3/2024 4:04,18,1,1.5,1.9,2.4,2.7,
4/2/2024 17:05,4/3/2024 4:05,18,1,1.6,1.9,2.4,2.7,
4/2/2024 17:06,4/3/2024 4:06,18,1.1,1.5,1.8,2.4,2.8,
4/2/2024 17:07,4/3/2024 4:07,18,1.1,1.5,2,2.3,2.6,
4/2/2024 17:08,4/3/2024 4:08,18,1.1,1.5,2,2.3,2.6,
4/2/2024 17:09,4/3/2024 4:09,18,1.1,1.5,1.9,2.3,2.7,
4/2/2024 17:10,4/3/2024 4:10,18,1.1,1.6,2,2.4,2.7,
4/2/2024 17:11,4/3/2024 4:11,18,1.1,1.6,2,2.4,2.7,
4/2/2024 17:12,4/3/2024 4:12,18,1.1,1.6,1.9,2.2,2.5,
4/2/2024 17:13,4/3/2024 4:13,18,1.1,1.6,1.9,2.3,2.6,
4/2/2024 17:14,4/3/2024 4:14,18,1.2,1.6,1.8,2.2,2.4,
4/2/2024 17:15,4/3/2024 4:15,18,1.2,1.6,2,2.4,2.7,
4/2/2024 17:16,4/3/2024 4:16,18,1.2,1.7,2.1,2.5,2.9,
4/2/2024 17:17,4/3/2024 4:17,18,1.2,1.7,2.2,2.7,3.1,
4/2/2024 17:18,4/3/2024 4:18,18,1.2,1.7,2.2,2.7,3.1,
4/2/2024 17:19,4/3/2024 4:19,18,1.3,1.7,2.2,2.7,3.1,
4/2/2024 17:20,4/3/2024 4:20,18,1.2,1.7,2,2.6,3,
4/2/2024 17:21,4/3/2024 4:21,18,1.2,1.8,2.2,2.6,2.9,
4/2/2024 17:22,4/3/2024 4:22,18,1.2,1.7,2.1,2.5,2.8,
4/2/2024 17:23,4/3/2024 4:23,18,1.2,1.8,2.3,2.8,3.1,
4/2/2024 17:24,4/3/2024 4:24,18,1.2,1.7,2,2.4,2.8,
4/2/2024 17:25,4/3/2024 4:25,18,1.2,1.7,2.2,2.6,2.9,
4/2/2024 17:26,4/3/2024 4:26,18,1.2,1.6,2.1,2.6,3,
4/2/2024 17:27,4/3/2024 4:27,18,1.3,1.7,2.2,2.6,2.9,
4/2/2024 17:28,4/3/2024 4:28,18,1.3,1.8,2.2,2.7,3.1,
4/2/2024 17:29,4/3/2024 4:29,18,1.3,1.9,2.3,2.9,3.4,
4/2/2024 17:30,4/3/2024 4:30,18,1.3,1.9,2.2,2.8,3.2,
4/2/2024 17:31,4/3/2024 4:31,18,1.4,2.1,2.4,3.1,3.6,
4/2/2024 17:32,4/3/2024 4:32,18,1.5,2,2.6,3.1,3.5,
4/2/2024 17:33,4/3/2024 4:33,18,1.5,2.1,2.6,3.3,3.8,
4/2/2024 17:34,4/3/2024 4:34,18,1.6,2.2,2.8,3.4,3.9,
4/2/2024 17:35,4/3/2024 4:35,18,1.6,2.3,2.8,3.4,3.8,
4/2/2024 17:36,4/3/2024 4:36,18,1.7,2.3,2.9,3.4,3.9,
4/2/2024 17:37,4/3/2024 4:37,18,1.9,2.5,3,3.9,4.5,
4/2/2024 17:38,4/3/2024 4:38,18,1.9,2.6,3.1,4,4.6,
4/2/2024 17:39,4/3/2024 4:39,18,2,2.6,3.1,3.8,4.2,
4/2/2024 17:40,4/3/2024 4:40,18,2.1,2.7,3.4,4,4.5,
4/2/2024 17:41,4/3/2024 4:41,18,2.1,2.7,3.3,3.9,4.5,
4/2/2024 17:42,4/3/2024 4:42,18,2.2,2.8,3.5,4.2,4.7,
4/2/2024 17:43,4/3/2024 4:43,18,2.2,2.9,3.5,4.1,4.5,
4/2/2024 17:44,4/3/2024 4:44,18,2.3,2.8,3.4,4.1,4.6,
4/2/2024 17:45,4/3/2024 4:45,18,2.2,2.8,3.3,3.9,4.4,
4/2/2024 17:46,4/3/2024 4:46,18,2.1,2.7,3.4,4,4.5,
4/2/2024 17:47,4/3/2024 4:47,18,2.1,2.7,3.2,3.7,4.2,
4/2/2024 17:48,4/3/2024 4:48,18,2,2.6,3.2,3.8,4.3,
4/2/2024 17:49,4/3/2024 4:49,18,2,2.5,3.1,3.7,4.1,
4/2/2024 17:50,4/3/2024 4:50,18,2.1,2.7,3.3,3.8,4.2,
4/2/2024 17:51,4/3/2024 4:51,18,2.1,2.8,3.3,3.9,4.4,
4/2/2024 17:52,4/3/2024 4:52,18,2.1,2.8,3.4,4.1,4.7,
4/2/2024 17:53,4/3/2024 4:53,18,2.1,2.7,3.3,3.9,4.4,
4/2/2024 17:54,4/3/2024 4:54,18,2,2.7,3.3,3.9,4.4,
4/2/2024 17:55,4/3/2024 4:55,18,2.1,2.7,3.3,4,4.5,
4/2/2024 17:56,4/3/2024 4:56,18,2.1,2.8,3.5,4.2,4.8,
4/2/2024 17:57,4/3/2024 4:57,18,2,2.8,3.3,4,4.5,
4/2/2024 17:58,4/3/2024 4:58,18,2,2.8,3.3,4,4.5,
4/2/2024 17:59,4/3/2024 4:59,18,2,2.8,3.4,3.9,4.3,
4/2/2024 18:00,4/3/2024 5:00,18,2.1,2.7,3.4,3.9,4.4,
4/2/2024 18:01,4/3/2024 5:01,18,2,2.9,3.5,4.1,4.6,
4/2/2024 18:02,4/3/2024 5:02,18,2,2.8,3.4,4,4.6,
4/2/2024 18:03,4/3/2024 5:03,18,2,2.8,3.3,4,4.6,
4/2/2024 18:04,4/3/2024 5:04,18,2,2.7,3.3,3.9,4.4,
4/2/2024 18:05,4/3/2024 5:05,18,2,2.7,3.2,3.8,4.2,
4/2/2024 18:06,4/3/2024 5:06,18,2,2.7,3.4,4,4.4,
4/2/2024 18:07,4/3/2024 5:07,18,2,2.8,3.4,4.1,4.6,
4/2/2024 18:08,4/3/2024 5:08,18,2,2.7,3.5,4.1,4.7,
4/2/2024 18:09,4/3/2024 5:09,18,2,2.7,3.2,3.7,4.2,
4/2/2024 18:10,4/3/2024 5:10,18,2,2.6,3.3,3.8,4.2,
4/2/2024 18:11,4/3/2024 5:11,18,2,2.7,3.3,3.9,4.3,
4/2/2024 18:12,4/3/2024 5:12,18,2,2.7,3.4,3.9,4.3,
4/2/2024 18:13,4/3/2024 5:13,18,2,2.6,3.2,3.9,4.4,
4/2/2024 18:14,4/3/2024 5:14,18,2,2.6,3.2,3.9,4.4,
4/2/2024 18:15,4/3/2024 5:15,18,2,2.7,3.1,3.8,4.4,
4/2/2024 18:16,4/3/2024 5:16,18,2,2.7,3.2,3.8,4.2,
4/2/2024 18:17,4/3/2024 5:17,18,1.9,2.6,3.2,3.8,4.3,
4/2/2024 18:18,4/3/2024 5:18,18,1.9,2.5,3,3.7,4.2,
4/2/2024 18:19,4/3/2024 5:19,18,1.9,2.5,3.1,3.6,4,
4/2/2024 18:20,4/3/2024 5:20,18,2,2.6,3.2,3.7,4,
4/2/2024 18:21,4/3/2024 5:21,18,2,2.6,3.2,3.9,4.4,
4/2/2024 18:22,4/3/2024 5:22,18,1.9,2.6,3.2,3.6,3.9,
4/2/2024 18:23,4/3/2024 5:23,18,1.9,2.5,3,3.5,3.9,
4/2/2024 18:24,4/3/2024 5:24,18,1.9,2.5,3.1,3.6,3.9,
4/2/2024 18:25,4/3/2024 5:25,18,1.9,2.5,3,3.7,4.2,
4/2/2024 18:26,4/3/2024 5:26,18,1.8,2.5,3.1,3.8,4.3,
4/2/2024 18:27,4/3/2024 5:27,18,1.8,2.4,2.9,3.6,4,
4/2/2024 18:28,4/3/2024 5:28,18,1.8,2.5,3,3.6,4.1,
4/2/2024 18:29,4/3/2024 5:29,18,1.8,2.4,3,3.6,4.1,
4/2/2024 18:30,4/3/2024 5:30,18,1.8,2.4,2.9,3.5,4,
4/2/2024 18:31,4/3/2024 5:31,18,1.8,2.5,2.9,3.4,3.8,
4/2/2024 18:32,4/3/2024 5:32,18,1.8,2.4,2.9,3.4,3.7,
4/2/2024 18:33,4/3/2024 5:33,18,1.8,2.4,2.9,3.5,4,
4/2/2024 18:34,4/3/2024 5:34,18,1.8,2.5,3,3.7,4.2,
4/2/2024 18:35,4/3/2024 5:35,18,1.8,2.4,3,3.6,4,
4/2/2024 18:36,4/3/2024 5:36,18,1.8,2.4,2.9,3.4,3.8,
4/2/2024 18:37,4/3/2024 5:37,18,1.8,2.5,3,3.6,4.1,
4/2/2024 18:38,4/3/2024 5:38,18,1.8,2.3,2.8,3.3,3.7,
4/2/2024 18:39,4/3/2024 5:39,18,1.8,2.4,2.8,3.2,3.5,
4/2/2024 18:40,4/3/2024 5:40,18,1.8,2.3,2.8,3.3,3.7,
4/2/2024 18:41,4/3/2024 5:41,18,1.7,2.3,2.9,3.5,4,
4/2/2024 18:42,4/3/2024 5:42,18,1.7,2.4,2.9,3.4,3.7,
4/2/2024 18:43,4/3/2024 5:43,18,1.8,2.3,2.8,3.2,3.5,
4/2/2024 18:44,4/3/2024 5:44,18,1.7,2.4,3,3.4,3.7,
4/2/2024 18:45,4/3/2024 5:45,18,1.7,2.3,2.8,3.2,3.5,
4/2/2024 18:46,4/3/2024 5:46,18,1.7,2.2,2.8,3.2,3.5,
4/2/2024 18:47,4/3/2024 5:47,18,1.7,2.3,2.7,3.2,3.5,
4/2/2024 18:48,4/3/2024 5:48,18,1.7,2.3,2.8,3.4,3.8,
4/2/2024 18:49,4/3/2024 5:49,18,1.8,2.4,2.9,3.4,3.8,
4/2/2024 18:50,4/3/2024 5:50,18,1.7,2.2,2.8,3.4,3.9,
4/2/2024 18:51,4/3/2024 5:51,18,1.7,2.3,2.9,3.3,3.6,
4/2/2024 18:52,4/3/2024 5:52,18,1.8,2.3,2.7,3.1,3.4,
4/2/2024 18:53,4/3/2024 5:53,18,1.7,2.3,2.9,3.4,3.8,
4/2/2024 18:54,4/3/2024 5:54,18,1.8,2.4,2.9,3.5,3.9,
4/2/2024 18:55,4/3/2024 5:55,18,1.8,2.4,3,3.6,4,
4/2/2024 18:56,4/3/2024 5:56,18,1.8,2.4,3,3.6,4,
4/2/2024 18:57,4/3/2024 5:57,18,1.9,2.4,3.2,3.8,4.3,
4/2/2024 18:58,4/3/2024 5:58,18,1.8,2.5,3,3.5,3.8,
4/2/2024 18:59,4/3/2024 5:59,18,1.8,2.3,2.9,3.5,3.9,
4/2/2024 19:00,4/3/2024 6:00,18,1.8,2.5,3,3.5,3.9,
4/2/2024 19:01,4/3/2024 6:01,18,1.8,2.4,3,3.6,4.1,
4/2/2024 19:02,4/3/2024 6:02,18,1.9,2.5,3,3.6,4.1,
4/2/2024 19:03,4/3/2024 6:03,18,1.9,2.6,3.1,3.7,4.1,
4/2/2024 19:04,4/3/2024 6:04,18,2,2.6,3.2,3.8,4.3,
4/2/2024 19:05,4/3/2024 6:05,18,2,2.6,3.1,3.8,4.3,
4/2/2024 19:06,4/3/2024 6:06,18,2.1,2.7,3.2,3.7,4.1,
4/2/2024 19:07,4/3/2024 6:07,18,2,2.6,3.2,3.9,4.4,
4/2/2024 19:08,4/3/2024 6:08,18,2,2.7,3.3,4,4.5,
4/2/2024 19:09,4/3/2024 6:09,18,2.1,2.8,3.5,4.1,4.6,
4/2/2024 19:10,4/3/2024 6:10,18,2.1,2.8,3.3,3.9,4.4,
4/2/2024 19:11,4/3/2024 6:11,18,2.1,2.8,3.5,4.2,4.7,
4/2/2024 19:12,4/3/2024 6:12,18,2.1,2.7,3.4,4.2,4.7,
4/2/2024 19:13,4/3/2024 6:13,18,2.1,2.7,3.5,4.2,4.8,
4/2/2024 19:14,4/3/2024 6:14,18,2,2.6,3.2,4,4.6,
4/2/2024 19:15,4/3/2024 6:15,18,1.9,2.6,3.1,3.7,4.2,
4/2/2024 19:16,4/3/2024 6:16,18,1.9,2.5,3.1,3.8,4.3,
4/2/2024 19:17,4/3/2024 6:17,18,1.9,2.5,3.2,3.9,4.4,
4/2/2024 19:18,4/3/2024 6:18,18,1.8,2.4,3.1,3.8,4.2,
4/2/2024 19:19,4/3/2024 6:19,18,1.8,2.3,2.7,3.3,3.8,
4/2/2024 19:20,4/3/2024 6:20,18,1.8,2.5,3,3.6,4.1,
4/2/2024 19:21,4/3/2024 6:21,18,1.8,2.4,3,3.6,4,
4/2/2024 19:22,4/3/2024 6:22,18,1.8,2.4,3,3.6,4.1,
4/2/2024 19:23,4/3/2024 6:23,18,1.8,2.4,2.9,3.5,3.9,
4/2/2024 19:24,4/3/2024 6:24,18,1.8,2.4,3.1,3.7,4.1,
4/2/2024 19:25,4/3/2024 6:25,18,1.8,2.4,3.1,3.7,4.1,
4/2/2024 19:26,4/3/2024 6:26,18,2,2.7,3.4,4.1,4.7,
4/2/2024 19:27,4/3/2024 6:27,18,2,2.7,3.5,4.1,4.6,
4/2/2024 19:28,4/3/2024 6:28,18,2.1,2.7,3.4,4,4.5,
4/2/2024 19:29,4/3/2024 6:29,18,2.1,2.8,3.3,4,4.5,
4/2/2024 19:30,4/3/2024 6:30,18,2.2,2.8,3.4,4.1,4.6,
4/2/2024 19:31,4/3/2024 6:31,18,2.2,2.9,3.5,4.2,4.7,
4/2/2024 19:32,4/3/2024 6:32,18,2.2,2.8,3.4,4.1,4.6,
4/2/2024 19:33,4/3/2024 6:33,18,2.2,2.8,3.3,3.8,4.1,
4/2/2024 19:34,4/3/2024 6:34,18,3.9,5.9,13.3,53.9,85.5,
4/9/2024 23:12,4/10/2024 9:12,19,26.1,86.4,207.3,512.8,750.2,
4/9/2024 23:13,4/10/2024 9:13,19,23.4,80,185.1,458,670.1,
4/9/2024 23:14,4/10/2024 9:14,19,21.8,73.7,169,415.1,606.4,
4/9/2024 23:15,4/10/2024 9:15,19,21.1,71.1,164.9,404.8,591.2,
4/9/2024 23:16,4/10/2024 9:16,19,20,67.3,155.1,387.3,567.9,
4/9/2024 23:17,4/10/2024 9:17,19,18.9,64.2,147.5,361.4,527.7,
4/9/2024 23:18,4/10/2024 9:18,19,18.2,62,143.9,355.1,519.2,
4/9/2024 23:19,4/10/2024 9:19,19,18.2,63.5,146,366.1,537.3,
4/9/2024 23:20,4/10/2024 9:20,19,19.9,69.6,161.3,408.8,601.2,
4/9/2024 23:21,4/10/2024 9:21,19,25.5,91,218.8,563.3,831.2,
4/9/2024 23:22,4/10/2024 9:22,19,26.7,98.5,243.9,646.2,959.1,
4/9/2024 23:23,4/10/2024 9:23,19,31.4,123,328.2,928.7,1395.9,
4/9/2024 23:24,4/10/2024 9:24,19,30.9,120.4,319.5,899.5,1350.8,
4/9/2024 23:25,4/10/2024 9:25,19,28.7,111.3,286.3,787.3,1176.9,
4/9/2024 23:26,4/10/2024 9:26,19,26.5,101.7,255.5,690.8,1029.4,
4/9/2024 23:27,4/10/2024 9:27,19,24.1,91.4,227.2,600.6,891,
4/9/2024 23:28,4/10/2024 9:28,19,22.8,85.3,209.1,537.7,793.3,
4/9/2024 23:29,4/10/2024 9:29,19,20.9,76.6,186.2,468.9,688.6,
4/9/2024 23:30,4/10/2024 9:30,19,19.7,71.9,169.1,426.1,626,
4/9/2024 23:31,4/10/2024 9:31,19,18.2,64.8,150.9,374.1,547.5,
4/9/2024 23:32,4/10/2024 9:32,19,18,62.9,147.3,363.5,531.5,
4/9/2024 23:33,4/10/2024 9:33,19,17.1,58.8,138.6,341.4,499,
4/9/2024 23:34,4/10/2024 9:34,19,17.7,60.9,141.6,342.4,498.4,
4/9/2024 23:35,4/10/2024 9:35,19,22.3,78.4,182.5,442.3,644.3,
4/9/2024 23:36,4/10/2024 9:36,19,26.8,97.8,235.6,593.1,871,
4/9/2024 23:37,4/10/2024 9:37,19,27.6,102.3,251.2,647.5,955.6,
4/9/2024 23:38,4/10/2024 9:38,19,26.4,95,231.8,594.8,877,
4/9/2024 23:39,4/10/2024 9:39,19,24.8,90.4,215.4,551.6,813,
4/9/2024 23:40,4/10/2024 9:40,19,23.7,84.2,200.3,501.7,736.1,
4/9/2024 23:41,4/10/2024 9:41,19,22.1,77.3,182.5,450.4,658.7,
4/9/2024 23:42,4/10/2024 9:42,19,20.7,71.4,166.8,408.4,596.3,
4/9/2024 23:43,4/10/2024 9:43,19,19.7,67.5,154.7,375.8,547.7,
4/9/2024 23:44,4/10/2024 9:44,19,19,63.5,144.2,346.5,503.8,
4/9/2024 23:45,4/10/2024 9:45,19,18.4,61.8,140,328.7,475.4,
4/9/2024 23:46,4/10/2024 9:46,19,17.8,58.6,132,308.7,446,
4/9/2024 23:47,4/10/2024 9:47,19,17.4,56.2,126.9,296.5,428.2,
4/9/2024 23:48,4/10/2024 9:48,19,16.8,55,122,281.4,405.4,
4/9/2024 23:49,4/10/2024 9:49,19,16.3,53.7,118,270.3,388.6,
4/9/2024 23:50,4/10/2024 9:50,19,15.6,50.1,108.1,250.4,361,
